HI,SK,KUR,DSK,DKUR,Surface
0.377908361,0.488252935,2.151113848,0.76192815,2.081840823,Moon
0.430019185,0.340930389,1.936402715,0.294354903,1.349332452,Moon
0.432346155,0.458020399,2.192253099,0.008978629,1.542535353,Moon
0.61024222,0.242641029,1.953311135,-0.516316442,1.618039765,Moon
0.494730291,0.41034399,2.148604145,0.019069289,1.521012862,Moon
0.497999393,0.259558824,1.99054967,-0.338088039,1.440483928,Moon
0.571302059,0.468656262,2.151240689,-0.118588975,1.711821982,Moon
0.455892442,0.556075677,2.198890081,0.445826603,1.830236447,Moon
0.381609137,0.354543683,2.005930133,0.371193436,1.440184668,Moon
0.551803235,0.234432844,1.931699632,-0.358903042,1.414764408,Moon
0.563591023,0.270892406,1.92548123,-0.204081231,1.369665775,Moon
0.460911337,0.295345159,1.926671191,0.272956676,1.361067356,Moon
0.444749558,0.596009382,2.486294467,0.056940684,1.823010624,Moon
0.526350615,0.20474289,1.858389079,-0.258036099,1.275017846,Moon
0.519295827,0.324255761,1.972847483,-0.037844398,1.371048365,Moon
0.597158149,0.201681387,1.890373139,-0.404675042,1.43261886,Moon
0.581302922,0.255315894,1.942264832,-0.44474776,1.553397221,Moon
0.491843522,0.433023737,2.164240504,-0.092774777,1.576277467,Moon
0.512660023,0.275613501,1.892725461,0.058534187,1.283125565,Moon
0.455513278,0.531347229,2.271374706,0.309005409,1.744393288,Moon
0.417503741,0.377791018,2.050602151,0.348437918,1.490182056,Moon
0.516736157,0.40502284,2.066102192,-0.073260657,1.485406505,Moon
0.544969991,0.364025972,2.151815396,-0.400776397,1.745236094,Moon
0.368627532,0.760713868,3.013479904,0.301150575,2.109218967,Moon
0.512712013,0.442223626,2.237297843,-0.17795256,1.643129038,Moon
0.516699128,0.364201925,2.034718518,-0.260240228,1.513162871,Moon
0.430593141,0.42636364,2.137376062,0.063500478,1.459904528,Moon
0.511675426,0.321484146,1.964694519,-0.083077975,1.334284997,Moon
0.484746958,0.382262255,1.924413896,0.168201743,1.347353685,Moon
0.417919746,0.561965624,2.466496801,0.149244327,1.709541406,Moon
0.489225235,0.463656255,2.172146588,-0.009273322,1.555042577,Moon
0.604498582,0.201760853,1.849461258,-0.460728617,1.449384994,Moon
0.521504378,0.259060068,1.989348055,-0.355551876,1.448502721,Moon
0.603890811,0.296200199,1.969264498,-0.426097681,1.643169723,Moon
0.50722172,0.261196259,1.942493703,-0.086701802,1.296196662,Moon
0.510761029,0.394027048,2.009501557,0.10660109,1.456647569,Moon
0.417293007,0.573052217,2.351587324,0.211194704,1.682952251,Moon
0.564024004,0.214364398,1.923005413,-0.448915925,1.48009413,Moon
0.486218159,0.435600044,2.05778295,0.172160073,1.457751637,Moon
0.538717155,0.371824561,2.034886924,-0.023342207,1.47032291,Moon
0.26837348,0.552344146,2.31034776,0.792365808,2.106741105,Moon
0.664276232,0.164721432,1.858725534,-0.605425457,1.636693997,Moon
0.472357246,0.440092736,2.173719373,0.120530048,1.51030266,Moon
0.646877206,0.132457342,1.850484808,-0.489327671,1.44038143,Moon
0.521648076,0.269006764,1.933265296,-0.104880873,1.303382815,Moon
0.537738411,0.315418893,2.001254325,-0.167116417,1.416314328,Moon
0.431659828,0.279955558,1.920823781,0.152521611,1.248965923,Moon
0.509335307,0.424007825,2.106468467,0.092421807,1.529673667,Moon
0.484292419,0.189519932,1.773328835,0.432843024,1.30447717,Moon
0.369926557,0.208104194,1.824477764,0.609102859,1.542269034,Moon
0.515223629,0.522904379,2.280518058,0.028648103,1.697298542,Moon
0.480459,0.262877946,1.914672263,-0.049333846,1.245951174,Moon
0.554724888,0.257655133,1.897855653,-0.220849339,1.342490308,Moon
0.303206911,0.88947878,3.2052289,0.690246456,2.544219788,Moon
0.603455163,0.314780243,2.023004197,-0.429289116,1.69129776,Moon
0.536373216,0.371157667,2.006552085,-0.0722431,1.424825529,Moon
0.456983549,0.44167671,2.191508194,0.06370352,1.491937098,Moon
0.470267769,0.581320303,2.446980712,0.003148908,1.846197831,Moon
0.489980737,0.280279036,1.889733434,0.004482822,1.251762658,Moon
0.493761636,0.38817474,2.055747925,-0.027546726,1.428490186,Moon
0.453362901,0.611460631,2.463395995,0.087165779,1.835531875,Moon
0.516811082,0.288214033,1.933727162,-0.086931572,1.298886358,Moon
0.375496493,0.651923075,2.425664734,0.734022826,2.279605571,Moon
0.485759394,0.455353187,2.138363784,0.117779682,1.528186999,Moon
0.347716723,0.676064455,2.37433649,0.917908554,2.502949566,Moon
0.528405695,0.354040081,2.070762201,-0.233558248,1.52083935,Moon
0.418883145,0.487469993,2.182152951,0.27760806,1.525139913,Moon
0.380535521,0.804092757,2.861117858,0.597517632,2.358515319,Moon
0.581236204,0.237986245,1.903672741,-0.271490131,1.378486552,Moon
0.367586819,0.571095862,2.388457677,0.457162767,1.760190901,Moon
0.462185319,0.308088393,1.997930429,-0.092167462,1.321485655,Moon
0.392025559,0.744853163,2.891476474,0.289222259,2.077314178,Moon
0.473137204,0.358064552,2.067380692,-0.01413637,1.380660216,Moon
0.471467116,0.426084132,2.075235398,0.032586218,1.44170083,Moon
0.472926554,0.260651006,1.906993969,0.034803439,1.247721951,Moon
0.473458214,0.365985871,1.933224448,0.258342202,1.372105201,Moon
0.41743514,0.587879246,2.306110621,0.388736757,1.766131697,Moon
0.542614141,0.319386802,1.927809764,-0.025574106,1.354732355,Moon
0.444493734,0.518763461,2.200701355,0.312234686,1.667914151,Moon
0.390532525,0.644618927,2.624650862,0.25826922,1.849756559,Moon
0.614949504,0.180208901,1.856066242,-0.393125359,1.398183756,Moon
0.282526649,0.901765879,2.708108612,1.480740258,4.289235784,Moon
0.480667517,0.285434509,1.912584265,0.040254963,1.267587255,Moon
0.547876209,0.207748244,1.869805461,-0.182121382,1.272483345,Moon
0.488535644,0.442298779,2.22209956,-0.125944289,1.58504715,Moon
0.402030511,0.332140401,1.985514698,0.509677808,1.576489325,Moon
0.440144618,0.41199117,2.159129447,0.018958563,1.445708324,Moon
0.511712188,0.278048479,1.933953956,-0.036552452,1.287770468,Moon
0.431922444,0.699324732,2.766542388,0.181107255,2.048617863,Moon
0.507478174,0.284679632,1.947509373,-0.149362221,1.31525624,Moon
0.533981069,0.373009844,2.04996127,-0.097867795,1.500260475,Moon
0.452221192,0.409597172,1.995365031,0.375937481,1.496918281,Moon
0.486609757,0.345592348,2.028313061,0.018646284,1.362001372,Moon
0.578168109,0.216105728,1.882244994,-0.459858635,1.473741612,Moon
0.464004137,0.339920884,2.001924301,0.0782866,1.339365621,Moon
0.426927563,0.417177797,1.993981814,0.525718855,1.670996667,Moon
0.417545133,0.538408816,2.22020262,0.506734688,1.904329273,Moon
0.502215329,0.333360401,1.994552917,-0.20019689,1.429525492,Moon
0.394807175,0.370419079,2.019337864,0.407602137,1.457136751,Moon
0.481157828,0.230055135,1.871755408,0.085726551,1.229964699,Moon
0.415451945,0.533415113,2.097583111,0.591169155,1.864899369,Moon
0.447131805,0.358977003,2.006870491,0.118327543,1.375397994,Moon
0.425529564,0.722324948,2.789920796,0.267917672,2.098369025,Moon
0.453571043,0.464287636,2.211246866,-0.009547068,1.54445909,Moon
0.511178047,0.415484565,2.136700927,-0.110592084,1.556907807,Moon
0.506949359,0.375370742,2.011628319,0.118698566,1.403112738,Moon
0.430242853,0.511656358,2.207640724,0.326209112,1.643291345,Moon
0.555732104,0.096584314,1.826108,-0.226542564,1.171025762,Moon
0.391445208,0.381677036,1.985082175,0.462434032,1.515725875,Moon
0.511635896,0.497214542,2.253672203,0.019633357,1.72648734,Moon
0.490703835,0.464234783,2.288706172,-0.213312427,1.743440641,Moon
0.554637376,0.37104258,2.013314783,-0.248749328,1.507113658,Moon
0.574373626,0.299221853,1.980193787,-0.45725468,1.657337468,Moon
0.587272739,0.243940452,1.903851186,-0.255202335,1.395149296,Moon
0.498950718,0.211695011,1.862478844,0.028353716,1.214702728,Moon
0.447279138,0.510907033,2.499490056,-0.197235367,1.851214199,Moon
0.513721946,0.170664488,1.86948365,-0.381942571,1.323844788,Moon
0.500903551,0.22738165,1.909773708,-0.161652988,1.269121943,Moon
0.556441338,0.43214419,2.112318827,-0.196641282,1.595789842,Moon
0.416192213,0.443559429,2.069193239,0.520736717,1.668887603,Moon
0.446947957,0.662419383,2.600170488,0.185046913,1.941076542,Moon
0.553910622,0.266854515,1.882925669,-0.060266325,1.271178856,Moon
0.443573701,0.374263479,1.95977662,0.379400093,1.496262932,Moon
0.481213557,0.219648369,1.88166035,0.096903973,1.195980166,Moon
0.587664636,0.277389786,1.936479142,-0.443531958,1.57663005,Moon
0.440987698,0.533436667,2.340129146,0.153713976,1.644566727,Moon
0.485593743,0.314884526,1.936735708,0.066302624,1.313221051,Moon
0.295693456,0.67598752,2.370432049,0.967672743,2.564946473,Moon
0.363633788,0.589473459,2.529511248,0.232166722,1.756713512,Moon
0.420217525,0.475380188,2.119700252,0.322576293,1.541079124,Moon
0.461404317,0.633431423,2.533372574,0.205842814,1.86557415,Moon
0.543564015,0.297380165,1.971805614,-0.265218667,1.440907092,Moon
0.68751716,0.226968785,1.915817941,-0.824844479,2.16943352,Moon
0.35750378,0.920221347,3.027168605,0.800573635,2.649979625,Moon
0.577485022,0.309761975,2.051540614,-0.497302095,1.759324626,Moon
0.51176333,0.45253204,2.05217095,0.052960235,1.423563045,Moon
0.484597177,0.261919751,1.915771686,-0.054832264,1.272965416,Moon
0.460067249,0.545284095,2.44844369,-0.057806632,1.773520391,Moon
0.431627763,0.393586175,2.191104819,-0.079814833,1.469541332,Moon
0.416094264,0.365537828,2.010302236,0.264033507,1.397031838,Moon
0.595716491,0.246739152,1.914311897,-0.284919878,1.419817541,Moon
0.411579895,0.364246482,1.930860594,0.601880735,1.706411158,Moon
0.476038317,0.569031835,2.257866498,0.363475991,1.817434037,Moon
0.460411247,0.414076424,2.285869236,-0.157791111,1.558270609,Moon
0.416152735,0.634017056,2.556171606,0.166178766,1.89863631,Moon
0.581529581,0.267476545,1.958264137,-0.4352635,1.57953761,Moon
0.410161096,0.728954645,2.831526294,0.252982916,2.079653371,Moon
0.502968357,0.338780678,1.998492732,0.045437851,1.383283862,Moon
0.490736785,0.248120762,1.846787643,0.291819733,1.309221247,Moon
0.49759837,0.292440468,1.962269182,-0.203040414,1.363933952,Moon
0.534258748,0.361848584,2.162577936,-0.541435579,2.005601175,Moon
0.56440081,0.270740499,1.960408385,-0.332003239,1.467985485,Moon
0.517491377,0.315494636,2.029785666,-0.139737497,1.403520365,Moon
0.488402264,0.292394886,1.983781846,-0.143652387,1.328492635,Moon
0.531109108,0.417999802,2.030150012,0.019174338,1.453126344,Moon
0.4816014,0.293272336,1.95092638,0.01378471,1.301430089,Moon
0.505705628,0.40533985,2.129950065,-0.090378379,1.51635121,Moon
0.475257355,0.197909629,1.803020731,0.36426842,1.311928237,Moon
0.500902,0.419094025,2.280959015,-0.443542559,1.945909681,Moon
0.338251745,0.535707609,2.092515456,0.970177036,2.454220713,Moon
0.5336688,0.278939084,1.904099689,-0.296889092,1.371439063,Moon
0.466823488,0.447539363,2.022680413,0.308620283,1.52188086,Moon
0.493815031,0.265571529,1.925102953,0.055796932,1.258610275,Moon
0.431989532,0.319573643,1.95892918,0.271348888,1.365732448,Moon
0.567454498,0.248366848,1.923298017,-0.391201231,1.46535421,Moon
0.550910911,0.225484428,1.891085732,-0.178676078,1.287144766,Moon
0.517515059,0.525526096,2.353866307,-0.087358987,1.800806373,Moon
0.500718974,0.335506046,2.0517459,-0.08404682,1.417620244,Moon
0.54638239,0.253537044,1.924015954,-0.342704637,1.413818762,Moon
0.455317844,0.494385184,2.156114418,0.270859368,1.566977076,Moon
0.49005544,0.344184335,2.008374929,-0.04552819,1.36427413,Moon
0.495681704,0.464580055,2.208891511,-0.076134865,1.594661965,Moon
0.460040376,0.53993482,2.228192893,0.319077387,1.675484536,Moon
0.611705816,0.256975008,1.968962229,-0.536292246,1.706213804,Moon
0.460304615,0.436707288,2.190004194,-0.012809197,1.499604213,Moon
0.509265863,0.343285002,1.946247751,0.112470083,1.366725493,Moon
0.530048235,0.307883893,2.041698548,-0.369292768,1.558581842,Moon
0.387819516,0.378570329,1.978741657,0.636645368,1.766710912,Moon
0.464768798,0.495013215,2.386746849,-0.204034419,1.807602195,Moon
0.3222225,0.857418681,3.116583078,0.629724412,2.404666623,Moon
0.424463861,0.395663986,2.108258384,0.094868229,1.403695809,Moon
0.385109948,0.549955697,2.224606511,0.592214612,1.9180755,Moon
0.397625122,0.673293076,2.671228585,0.351858553,1.964435825,Moon
0.405076851,0.286762523,1.899472997,0.47961583,1.469392353,Moon
0.511268951,0.303911705,1.979660642,-0.208623009,1.386543511,Moon
0.361431657,0.61635888,2.350877207,0.531830958,1.839621799,Moon
0.364195001,0.865592402,3.302367208,0.375368221,2.381896762,Moon
0.530751043,0.305389327,1.983340986,-0.127947785,1.365428031,Moon
0.504167934,0.52114826,2.374835998,-0.11644561,1.830411388,Moon
0.43169698,0.328858685,1.983375946,0.206013432,1.319787965,Moon
0.340029866,0.591981855,2.415904959,0.515502965,1.836364874,Moon
0.532651445,0.251915356,1.870286393,-0.083823653,1.265089554,Moon
0.398023795,0.399565008,2.004198479,0.481781815,1.568917218,Moon
0.377398371,0.323690925,1.912545159,0.424432169,1.420941077,Moon
0.396369551,0.265162923,1.891538881,0.210920153,1.246037073,Moon
0.423823934,0.518494143,2.230695275,0.239044137,1.579179553,Moon
0.332345564,0.527073218,2.195828663,0.766857033,2.047605338,Moon
0.379201233,0.348308266,1.964080927,0.500027249,1.543935119,Moon
0.449247422,0.326152059,1.985497457,0.037934223,1.309065048,Moon
0.341518315,0.618454846,2.47830963,0.437597351,1.813839076,Moon
0.44626838,0.520158471,2.228653739,0.157379117,1.577694381,Moon
0.374310898,0.573579374,2.322443426,0.4599063,1.749638333,Moon
0.424475278,0.501505542,2.260096785,0.073173375,1.568250196,Moon
0.504079438,0.347205117,2.018754344,-0.091409129,1.393975673,Moon
0.559490182,0.361289585,2.212836957,-0.693047576,2.338414555,Moon
0.239015315,0.782385995,2.724993829,1.109162557,2.973995388,Moon
0.539809855,0.322137752,2.06626984,-0.367705553,1.601740402,Moon
0.448490899,0.366956537,1.964642544,0.297203009,1.403876569,Moon
0.402827998,0.423722024,2.032819758,0.518460524,1.686164969,Moon
0.494058016,0.358929294,1.981612496,0.111882472,1.380128729,Moon
0.468716504,0.304872515,1.974730092,0.014694711,1.29851415,Moon
0.393597903,0.735067296,2.792266307,0.385614033,2.051276073,Moon
0.524072181,0.46168861,2.235433388,-0.126699116,1.721323093,Moon
0.443505241,0.555456149,2.341072831,0.09349904,1.65823724,Moon
0.382932742,0.481701401,2.153649531,0.468506456,1.63054928,Moon
0.722973671,0.173871654,1.893005222,-1.224184108,3.037335452,Moon
0.319720607,0.744951491,2.713078671,0.626028036,2.164558382,Moon
0.402550294,0.256115013,1.857404448,0.320112315,1.292397402,Moon
0.446039971,0.458213533,2.287998661,-0.062769904,1.570636264,Moon
0.478464196,0.485963174,2.141330225,0.206744228,1.577790242,Moon
0.31626709,0.512413565,2.230923906,0.754781927,2.013037148,Moon
0.437965917,0.526444822,2.266258505,0.19981918,1.568552588,Moon
0.438406685,0.332694491,1.960126279,0.334918918,1.409314627,Moon
0.475951841,0.33836587,2.025589366,-0.034498113,1.364816444,Moon
0.319587925,0.355953104,1.945332264,0.759253546,1.811804916,Moon
0.390607712,0.761719377,2.913137518,0.316305143,2.118741561,Moon
0.510078861,0.299458859,1.904529726,0.050894545,1.287311051,Moon
0.491703138,0.380361602,2.042109482,-0.015907175,1.43316159,Moon
0.459583855,0.400113398,2.11548153,-0.046205734,1.452105046,Moon
0.564137899,0.399340903,2.079460268,-0.236550823,1.600125372,Moon
0.407363808,0.267015198,1.884021308,0.297389046,1.303201344,Moon
0.399411971,1.034625318,3.515601563,0.697460148,3.174928983,Moon
0.443606793,0.412224753,1.994031223,0.365243536,1.490243462,Moon
0.461353908,0.508840892,2.078430163,0.379242268,1.588135805,Moon
0.434814702,0.308421422,1.931218067,0.290622802,1.349002125,Moon
0.393866202,0.354529088,2.03414151,0.321788352,1.434230406,Moon
0.397238722,0.621000422,2.368891307,0.47799821,1.940415774,Moon
0.372499895,0.59787591,2.347766012,0.468979599,1.793672179,Moon
0.556415645,0.321221151,2.155272747,-0.646708652,1.994724637,Moon
0.375952259,0.501858156,2.231987446,0.338427845,1.593264873,Moon
0.525265123,0.294459281,1.922457033,-0.022289941,1.314173924,Moon
0.514339307,0.359458942,2.066902481,-0.23986765,1.528710557,Moon
0.452046484,0.526091336,2.301560284,0.153917603,1.614114598,Moon
0.445816181,0.390886931,2.040881377,0.192464724,1.398205304,Moon
0.437201603,0.518969289,2.482256114,-0.064106232,1.681742608,Moon
0.495852525,0.415460306,2.021191226,0.082067141,1.449108891,Moon
0.376366457,0.564751465,2.526084661,0.112832365,1.736479363,Moon
0.520977316,0.373900701,2.034868131,0.007621721,1.450445856,Moon
0.504392239,0.390598923,1.999828134,-0.033128983,1.379176607,Moon
0.472732363,0.495563752,2.209672096,0.195335596,1.628933607,Moon
0.394750159,0.409594395,2.053345159,0.249731195,1.428297855,Moon
0.473179052,0.404370409,2.010161081,0.235211995,1.443740922,Moon
0.314905978,0.515779232,2.222461183,0.703019915,1.938322286,Moon
0.442671309,0.520733245,2.281701919,0.274118223,1.690632768,Moon
0.38271316,0.557975386,2.279498175,0.416588167,1.667825447,Moon
0.238010678,0.86440096,2.901411538,1.198942742,3.282527382,Moon
0.44226139,0.497310156,2.338921347,0.089811039,1.56805357,Moon
0.285278228,0.596465752,2.262669085,1.030745986,2.610100903,Moon
0.33177669,0.440633683,1.99683126,0.737532052,1.845525675,Moon
0.502722544,0.630329663,2.556821956,0.048433444,2.00253204,Moon
0.42197682,0.525627362,2.267266999,0.278673853,1.668259678,Moon
0.414467965,0.281170538,1.934448021,0.243931696,1.308392179,Moon
0.380912886,0.439707473,2.080745698,0.438995221,1.570856305,Moon
0.55877665,0.254636765,1.901195509,-0.142080403,1.32880604,Moon
0.291331212,0.464713081,2.118241936,0.757553979,1.953874359,Moon
0.236894954,0.85302152,3.004837326,1.133045437,3.157675709,Moon
0.406483343,0.632800467,2.641148649,0.216655838,1.810912527,Moon
0.320573963,0.693391608,2.616148802,0.685156584,2.162102222,Moon
0.388423645,0.445617063,2.10833888,0.376522237,1.504256943,Moon
0.495892759,0.352953341,2.083225062,-0.12447721,1.414998466,Moon
0.455910591,0.3712708,2.00784125,0.122718912,1.336084632,Moon
0.399973605,0.270993857,1.902250133,0.320957413,1.312173219,Moon
0.335403736,0.520022049,2.101044706,0.902911669,2.27735117,Moon
0.30118992,0.472710137,2.090252377,0.761039716,1.929212852,Moon
0.477430849,0.432783142,2.14610086,0.045410657,1.469426378,Moon
0.468320437,0.311358478,1.966416586,0.049355789,1.30542958,Moon
0.35432918,0.410033526,1.980169679,0.616339265,1.652531989,Moon
0.534600235,0.252225482,1.897618676,-0.101660675,1.29293499,Moon
0.356305241,0.304702717,1.830472883,0.77853225,1.777140882,Moon
0.383483361,0.600309675,2.496360338,0.308951575,1.747902686,Moon
0.590561997,0.322007253,1.980154338,-0.165045152,1.497357726,Moon
0.366414198,0.467359101,2.084141915,0.721599113,1.909718154,Moon
0.346511685,0.499550959,2.10309508,0.712807121,1.897414409,Moon
0.539118874,0.329183828,1.893656112,-0.127608854,1.318740775,Moon
0.24492967,0.740918404,2.44067618,1.364897475,3.424167696,Moon
0.454940102,0.438174004,2.101931364,0.143529769,1.468108236,Moon
0.411957186,0.614638954,2.408583419,0.357877688,1.761985258,Moon
0.435458179,0.471924212,2.145463819,0.281454115,1.53463648,Moon
0.476429079,0.361088873,1.976541241,0.203130981,1.378236243,Moon
0.46806533,0.362991342,2.009577096,0.18425659,1.404398081,Moon
0.475468787,0.389369496,2.041289385,0.024883584,1.380895531,Moon
0.415953052,0.483718114,2.354246848,0.10389589,1.558242507,Moon
0.497652847,0.382207458,2.093825922,-0.094616245,1.487586633,Moon
0.351649149,0.626043029,2.442260879,0.537247738,1.921095148,Moon
0.519178039,0.338176874,1.995043361,-0.087513379,1.399529524,Moon
0.583308896,0.183585259,1.851539973,-0.273000243,1.295666078,Moon
0.547884878,0.255414551,1.889977835,-0.159561434,1.302903325,Moon
0.477984507,0.225090825,1.86399496,-0.027013734,1.185378052,Moon
0.365555905,0.576398157,2.213788201,0.817723064,2.291201899,Moon
0.450175564,0.415760629,2.072660937,0.244596567,1.467446192,Moon
0.478496637,0.431324146,2.052715214,0.180663913,1.462746252,Moon
0.396630798,0.611497671,2.707672388,0.063937837,1.794669535,Moon
0.514005121,0.226629812,1.891724599,-0.274522507,1.31298467,Moon
0.415442629,0.237975159,1.883084052,0.255866096,1.274776362,Moon
0.423608187,0.353163687,2.002364332,0.221890381,1.367084912,Moon
0.47411752,0.346587473,2.058725263,0.006587493,1.354136446,Moon
0.407288145,0.592824912,2.3077043,0.447655842,1.861285237,Moon
0.386857056,0.288572934,1.92423848,0.532006275,1.526784958,Moon
0.453137778,0.375535676,2.067320096,0.017997419,1.384792527,Moon
0.417788444,0.411002642,2.039916561,0.471848926,1.630663767,Moon
0.412951533,0.533157741,2.226429117,0.34451858,1.633057692,Moon
0.525758625,0.221888124,1.885642458,-0.063154168,1.240776173,Moon
0.403308844,0.763740628,2.600497211,0.606539396,2.186853308,Moon
0.448937321,0.443074502,2.081744342,0.208491847,1.490212656,Moon
0.499725919,0.332118571,1.983233197,0.033769509,1.359614045,Moon
0.410763825,0.625207416,2.475648387,0.333800844,1.795548591,Moon
0.374737128,0.380135461,2.033594024,0.62520069,1.72824989,Moon
0.376932027,0.585668744,2.324691502,0.460540359,1.755976159,Moon
0.472917199,0.526739091,2.228902585,0.137534934,1.602187711,Moon
0.490981089,0.300936959,1.929739809,-0.026097102,1.277508408,Moon
0.345132359,0.763390157,2.958865435,0.409139756,2.111187748,Moon
0.559305774,0.276812373,1.994151093,-0.356982254,1.514076297,Moon
0.443231558,0.558017675,2.337115024,0.211994035,1.680637966,Moon
0.43292127,0.372504277,2.060196112,0.227001087,1.409470372,Moon
0.605448894,0.221516564,1.892626303,-0.469260163,1.539043149,Moon
0.645388771,0.207445633,1.877540645,-0.558267944,1.651661366,Moon
0.449537368,0.278869705,1.909974201,0.144360478,1.256135325,Moon
0.514708783,0.379890646,2.041798125,-0.067993688,1.431963382,Moon
0.426711122,0.302533914,1.904447463,0.532686421,1.54562956,Moon
0.435453971,0.766074675,2.713425968,0.522463883,2.326592496,Moon
0.464305861,0.351327486,1.998468241,0.238048972,1.393259809,Moon
0.534619973,0.22208241,1.842257061,0.09493681,1.250438562,Moon
0.501805334,0.223721996,1.86870567,-0.168719478,1.238596412,Moon
0.481617193,0.230036594,1.89747086,-0.168983848,1.257067073,Moon
0.503599045,0.409631646,2.135311607,-0.190993675,1.573299761,Moon
0.554684659,0.249923025,1.931677176,-0.244347034,1.378705986,Moon
0.348781479,0.437713975,2.13709465,0.449668385,1.585126933,Moon
0.484524266,0.27897961,1.897754093,0.15279961,1.286290813,Moon
0.53437844,0.174164143,1.832253771,-0.293748296,1.254525129,Moon
0.555472738,0.251339817,1.927788193,-0.379189078,1.462830595,Moon
0.41855767,0.288407504,1.896259395,0.383095442,1.404079577,Moon
0.494882475,0.251079006,1.922827449,-0.227769915,1.313911973,Moon
0.488988031,0.297556802,1.94465143,0.094744879,1.309423694,Moon
0.595919643,0.32680212,2.049627976,-0.426150383,1.726383942,Moon
0.476559866,0.233823996,1.903107131,-0.040952063,1.218382257,Moon
0.503974229,0.37630725,2.124681077,-0.219685145,1.534740523,Moon
0.559780821,0.196962743,1.845074065,-0.211567232,1.234954316,Moon
0.514759962,0.362998366,2.00259475,0.10616354,1.421190987,Moon
0.433981788,0.748755188,2.831344346,0.269758369,2.183492956,Moon
0.395105924,0.59213356,2.387440706,0.461133353,1.91179352,Moon
0.446446923,0.297891403,1.98272825,0.071198533,1.29536918,Moon
0.365621895,0.403516887,2.024586587,0.496880932,1.553808651,Moon
0.405856919,0.598190249,2.427217367,0.406283521,1.874062488,Moon
0.58653077,0.199269775,1.879447814,-0.331111255,1.355492176,Moon
0.513031655,0.505263748,2.222215382,0.095232418,1.67633043,Moon
0.467257855,0.535878835,2.369244364,-0.027216913,1.738691954,Moon
0.460726745,0.279153999,1.900888099,0.081582432,1.262267362,Moon
0.600089058,0.370687447,2.100523566,-0.436766158,1.869134567,Moon
0.499462331,0.272035256,1.881126514,0.320236263,1.39214961,Moon
0.442820286,0.400067038,2.118036028,-0.002189696,1.429005912,Moon
0.560623029,0.269928323,1.961604902,-0.258384614,1.414644119,Moon
0.334991836,0.326053803,1.93986821,0.533630869,1.533089253,Moon
0.602837694,0.260511209,1.969949993,-0.511414423,1.687134976,Moon
0.640020929,0.217265723,1.996023865,-0.986820598,2.519376018,Moon
0.457980147,0.337034532,1.960881202,0.104015121,1.304246373,Moon
0.344351602,0.439045609,2.109907126,0.574252708,1.694853589,Moon
0.470159933,0.451884749,2.202106108,0.085589924,1.540307923,Moon
0.452086329,0.470265304,2.119026907,0.149088312,1.483766603,Moon
0.429850993,0.747195184,2.73443971,0.350731466,2.115269949,Moon
0.489941421,0.349715788,1.957086115,0.293452849,1.431546391,Moon
0.503131152,0.244244988,1.883665095,-0.042090846,1.239374318,Moon
0.378820407,0.400039957,2.057175606,0.454882191,1.547393333,Moon
0.540782581,0.188998433,1.902419884,-0.484491235,1.473380337,Moon
0.480898937,0.291689363,1.923200045,0.09603341,1.269818181,Moon
0.457658445,0.272968266,1.873830317,0.280484534,1.307669131,Moon
0.452674404,0.562999339,2.472047055,-0.016018919,1.790760542,Moon
0.472415026,0.539217612,2.422351728,-0.030330924,1.75481715,Moon
0.458294106,0.45928677,2.180262176,0.046546185,1.50795059,Moon
0.399014106,0.571173455,2.270603419,0.494160713,1.778012553,Moon
0.291972384,0.3987017,2.009815263,0.813781163,1.96788205,Moon
0.47664329,0.539791871,2.360194058,0.091974864,1.723858787,Moon
0.364839152,0.424283287,2.071803347,0.495680506,1.596247113,Moon
0.320730372,0.415406848,2.057163722,0.640707597,1.729989315,Moon
0.303652921,0.327459125,1.899815591,0.904766133,2.08420811,Moon
0.58908074,0.165373613,1.856895404,-0.369755749,1.339297363,Moon
0.462995937,0.376522389,2.060308882,-0.0514172,1.390647394,Moon
0.544445145,0.225707821,1.855736567,-0.12660929,1.245653983,Moon
0.481346913,0.402077786,2.196924501,-0.243244178,1.636555661,Moon
0.407663594,0.445150294,2.088695183,0.401039618,1.56750344,Moon
0.559231573,0.164251075,1.846649193,-0.360019251,1.314513294,Moon
0.327585878,0.687148472,2.503127745,0.824513488,2.407036709,Moon
0.46350285,0.259789667,1.857964626,0.247877673,1.291367406,Moon
0.528180867,0.250594589,1.915093688,-0.035358362,1.280266903,Moon
0.58405324,0.447823816,2.226493845,-0.266649139,1.871338496,Moon
0.318565785,0.44372785,2.019850903,0.923221202,2.210497638,Moon
0.39214728,0.48185328,2.090403133,0.487694287,1.648842972,Moon
0.323788469,0.963464954,3.58331508,0.521993317,2.557620585,Moon
0.503350164,0.471966727,2.232310661,-0.143571674,1.687472908,Moon
0.474336233,0.60998058,2.370774113,0.390283312,2.000095074,Moon
0.336865273,0.528240541,2.229680098,0.654024278,1.896892954,Moon
0.488805741,0.569633614,2.526149229,-0.117096473,1.959875592,Moon
0.395847026,0.750444629,2.950376423,0.269100637,2.086779308,Moon
0.55898555,0.528727633,2.302618957,-0.03405126,1.855222351,Moon
0.583929836,0.209346493,1.870094125,-0.486645902,1.500810236,Moon
0.554141605,0.208763247,1.887543501,-0.288940536,1.325421211,Moon
0.390676865,0.333581049,1.998053109,0.257907482,1.367404875,Moon
